Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
155,2.0,0.7747,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",허용 증권사 지급 결제망 금융 황 회장 법인 투자 회사
156,2.0,0.5786,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 금융 증권사 전자 신문 지급결제 법인 협회 회장 은행
157,2.0,0.58,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",업무 증권사 금융 규제 허용 은행 법인 회장 외환 투자
158,2.0,0.7843,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",회장 규제 업무 지급결제 증권사 법인 황 기자 금융 은행
159,2.0,0.454,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 지급결제 법인 규제 시장 금융 회장 업무 한국 해외
160,2.0,0.8053,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 업무 업계 운동장 은행 증권사 금융 지급결제 지급 법인
161,2.0,0.7078,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 업무 금융 규제 증권사 은행 황영기 회장 정부 지급결제
162,2.0,0.74,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",허용 증권사 법인 지급결제 당시 금융 지급 기자 투자 결제망
163,2.0,0.6721,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",시장 법 신탁업 회장 분리 투자 자산운용 서울 자본 업계
164,2.0,0.9189,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 회장 업무 법인 투자 황 금융 한겨레 증권사 지급결제
165,2.0,0.7229,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",증권사 투자 업무 허용 법인 회장 자본 금융 외환 합리
166,2.0,0.6037,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",국민 일보 증권사 증권 업계 대가 권리 법 통장 기자
167,2.0,0.5607,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 업무 투자 금융 증권사 외환 법인 자본 회장 지급결제
168,2.0,0.7171,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",허용 증권사 금융 투자 결제망 지급 법인 규제 외환 회장
169,2.0,0.4915,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",증권사 은행 금융 추진 회장 업무 투자 운동장 방안 황
170,2.0,0.5943,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",증권사 협회 투자 금융 개인 지급 결제망 황영기 규제 간담회
171,2.0,0.6305,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 규제 투자 법인 지급결제 업무 증권사 은행 업계 외환
172,2.0,0.4481,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",규제 투자 업무 회장 금융 은행 부동산 신탁 시장 증권사
173,3.0,0.6623,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",등록 페이 행업 서비스 발 선불전자지급수단 전자금융업자 결제 전자 사
174,5.0,0.7131,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",현대 계열사 편입 사 영위 제외 방송 회사 지분 에이치
175,5.0,0.7202,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",계열사 현대 사 기업 집단 추가 제외 업체 방송 지분
176,6.0,0.6181,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",위비 플랫폼 은행 뱅크 금융 핀테크 서비스 행장 전략 활용
177,5.0,0.6634,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",현대 회사 계열사 기업 업체 집단 방송 지분 사 설립
178,6.0,0.6652,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",디지털 사업 기술 핀테크 부 조직 카드 신문 전자 강화
179,2.0,0.4646,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",규제 업계 은행 증권사 지급결제 투자 법인 금융 업무 국내
180,2.0,0.5559,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",규제 업계 증권사 은행 업무 지급결제 법인 투자 국내 금융
181,3.0,0.5311,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",페이 삼성 결제 미니 사용 온라인 앱 서비스 전자 출시
182,2.0,0.3774,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 규제 금융 인터넷전문은행 대주주 기업 완화 분리 은산 저축
183,5.0,0.3673,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",시장 자전거 서비스 중국 바이크 공유 앱 스마트폰 모 배달
184,1.0,0.4228,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",규제 금융 트럼프 법 프랭크 도드 완화 일보 국민 검토
185,6.0,0.8586,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 호칭 신한 단순 복장 자율 혁신방안 경제 혁신 서울
186,1.0,0.4721,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",트럼프 대통령 월가 샌더스 법 금융 의원 프랭크 도드 지적
187,5.0,0.3155,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",트럼프 시장 달 값 미래 신한 삼성 기업 새 안정
188,2.0,0.5403,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 금융 회장 증권사 규제 시장 황 은행 법인 신탁업
189,2.0,0.4785,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 회장 황 업무 증권사 해외 은행 동아일보 법인 규제
190,6.0,0.6098,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 규제 산업 세계 경제 정부 중국 정신 시대 전자
191,2.0,0.8253,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",법인 지급결제 금융결제원 은행 허용 증권사 협회 투자 회장 금융
192,4.0,0.3022,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",거래 금융 디지털 블록체인 은행 경제 비트코인 해외 기술 기록
193,3.0,0.4226,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 페이 시스 삼성 서비스 가맹점 사용 예정 온라인 사업
194,2.0,0.4613,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 증권사 증권 기업 허용 지급결제 자금 업무 법인 사태
195,5.0,0.9433,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",매수 의견 투자 유지 제시 목 목표 키움증권 신문 전자
196,4.0,0.867,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",시장 한은 금리 통화 계획 정책 고려 안정 금융 확대
197,3.0,0.568,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",권 발행 잔액 화폐 환수 시중 지난해 지폐 동전 한은
198,5.0,0.4612,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 모바일 시장 지급결제 미국 성장 위챗 지난해 온라인 결제
199,5.0,0.3044,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",시장 중국 모바일 성장 결제 서울 경제 미국 업체 규모
200,7.0,0.5192,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",정부 개성 공단 북한 박근혜 제재 결정 유엔 관계 정책
201,8.0,0.5245,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",인증 핀테크 대회 비즈니스 생체 이번 솔루션 모델 스마트 지원
202,5.0,0.7593,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",삼성증권 투자 자본 금융 초대 증권 실적 업무 발행 증권사
203,9.0,0.4759,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",보호 예금자 예금 보험 핀테크 사장 활용 기구 기술 곽
204,8.0,0.596,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",안드로이드 대표 키오스 꿈 기술 사용 기반 플랫폼 세계 결제
205,2.0,0.5245,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",협회 증권사 금 협 성과 투자 자산운용 은행 회비 증권업
206,2.0,0.5856,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",투자 금융 증권사 지급결제 업무 법인 국내 제정 협회 서울
207,2.0,0.5826,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금융 업계 회장 신탁업 제정 운용 법 법인 증권
208,6.0,0.4956,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 현대 디자인 도입 기업 세로 디지털 혜택 제공 업계
209,8.0,0.4391,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",카드 인도네시아 국내 신한 진출 기업 시장 현지 업무 업력
210,0.0,0.5339,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",카드사 수수료 결제 해외 국내 인상 카드 단말기 전자 신문
211,6.0,0.5903,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",은행 금융 수익 그룹 자산관리 국내 모델 경제 은행업 채널
212,5.0,0.4452,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",증권 투자 증권사 지난해 이익 영업 완화 수익 규제 업계
213,3.0,0.3594,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",외국환 플래닛 고객 거래법 업무 판매자 해외 위반 등록 대금
214,0.0,0.6487,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 결제 전자 사업자 이용 카드사 적용 영세 카드 금융
215,5.0,0.3041,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",결제 시장 통신 통신사 후불 엔비 국내 확대 과금 수수료
216,6.0,0.5952,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",신한 금융 그룹 핀테크 기업 사 신한은행 제공 퓨처스 투자
217,8.0,0.4079,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",구글 페이 안드로이드 등록 전자 결제 금융 서비스 국내 선불전자지급수단
218,0.0,0.5654,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 결제 전자 사업자 이용 카드사 영세 적용 일반 카드
219,2.0,0.6157,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금융 업계 금 신탁 회장 투자 운용 협 시장
220,2.0,0.4733,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금융 회장 투자 증권사 황 운동장 국내 지적 법인
221,2.0,0.4635,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금 보험 협 기자 국내 신탁업 금융 펀드 사
222,2.0,0.547,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금융 회장 투자 증권사 운동장 국내 황 지적 기관
223,7.0,0.4794,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",수협 돈 횡령 선주 보험료 문 직원 제주 도박 스포츠
224,8.0,0.3745,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",핀테크 기업 서비스 은행 금융 모바일 그룹 육성 기술 기반
225,6.0,0.6425,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 신한 고객 디지털 빅데이터 모바일 분석 금융 앱 플랫폼
226,2.0,0.4522,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 국내 금융 산업 그릇 밥 싸움 생산 은행업 수익
227,6.0,0.4025,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",은행 뱅킹 트랜잭션 사업 금융 한국 서비스 시장 글로벌 수익
228,7.0,0.5727,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",경제 계정 행사 계획 일정 미주 잠정 국회 보도 지수
229,4.0,0.4575,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",발표 경제 경기 국민 동향 산업 한은 기관 기업 자금
230,7.0,0.9081,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",오전 시 오후 장관 회의 차관 산업부 서울 국회 해수부
231,2.0,0.788,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 회장 신탁 운동장 신탁업 금융 지난해 서울 경제 투자
232,6.0,0.3126,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 기술 카드사 업계 비용 핀테크 고객 빅데이터 산업 서비스
233,8.0,0.5126,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",구글 카드 페이 결제 카드사 전자 안드로이드 모바일 한국 진출
234,6.0,0.3537,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 중국 핀테크 규제 은행 서비스 정부 기술 대표 산업
235,6.0,0.5958,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 중국 블록체인 경제 P2P 산업 보험 핀테크 결제 베이징
236,3.0,0.3065,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 업체 제출 고시 자료 신용카드 대행 국세청 페이 의뢰
237,0.0,0.3281,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",구글 서비스 결제 페이 안드로이드 등록 카드사 오프라인 송금 전망
238,6.0,0.3646,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 서비스 시장 빅데이터 카드사 고객 진출 디지털 주택 가맹점
239,6.0,0.5679,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 중국 협력 산업 양국 한국 연구 경제 혁명 시대
240,6.0,0.4601,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 산업 혁명 혁신 지원 서비스 분야 대응 시장 은행
241,6.0,0.6118,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 협력 중국 산업 연구 한국 필요 국제 원장 베이징
242,3.0,0.9352,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",서비스 지난해 분기 이용 평균 하루 송금 결제 기반 증가
243,6.0,0.5933,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",중국 규제 시장 한국 지급결제 결제 대표 설명 권 국내
244,5.0,0.5332,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",엔터 이사 대표 벅스 코 페이 부여 선임 트 정우진
