Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
152,9.0,0.6988,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 중국 거래 달러 거래소 투자 위안 해외 가격 규제
153,7.0,0.5962,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",기술 블록체인 결제 보안 카드 시스템 포인트 해외 인증 업계
154,2.0,0.377,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 주식 회장 증권사 업무 금융 해외 법인 펀드 소득세
155,2.0,0.8541,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",허용 증권사 지급 결제망 금융 황 회장 법인 투자 회사
156,2.0,0.5461,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 금융 증권사 전자 신문 지급결제 법인 협회 회장 은행
157,2.0,0.6033,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",업무 증권사 금융 규제 허용 은행 법인 회장 외환 투자
158,2.0,0.6101,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",회장 규제 업무 지급결제 증권사 법인 황 기자 금융 은행
159,2.0,0.7356,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 지급결제 법인 규제 시장 금융 회장 업무 한국 해외
160,2.0,0.7936,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 업무 업계 운동장 은행 증권사 금융 지급결제 지급 법인
161,2.0,0.755,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 업무 금융 규제 증권사 은행 황영기 회장 정부 지급결제
162,2.0,0.6015,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",허용 증권사 법인 지급결제 당시 금융 지급 기자 투자 결제망
163,2.0,0.6771,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",시장 법 신탁업 회장 분리 투자 자산운용 서울 자본 업계
164,2.0,0.8416,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 회장 업무 법인 투자 황 금융 한겨레 증권사 지급결제
165,2.0,0.7313,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",증권사 투자 업무 허용 법인 회장 자본 금융 외환 합리
166,2.0,0.4944,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",국민 일보 증권사 증권 업계 대가 권리 법 통장 기자
167,2.0,0.6758,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 업무 투자 금융 증권사 외환 법인 자본 회장 지급결제
168,2.0,0.8155,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",허용 증권사 금융 투자 결제망 지급 법인 규제 외환 회장
169,2.0,0.749,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",증권사 은행 금융 추진 회장 업무 투자 운동장 방안 황
170,2.0,0.6519,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",증권사 협회 투자 금융 개인 지급 결제망 황영기 규제 간담회
171,2.0,0.6686,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 규제 투자 법인 지급결제 업무 증권사 은행 업계 외환
172,2.0,0.6781,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",규제 투자 업무 회장 금융 은행 부동산 신탁 시장 증권사
173,3.0,0.8051,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",등록 페이 행업 서비스 발 선불전자지급수단 전자금융업자 결제 전자 사
174,0.0,0.6951,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",현대 계열사 편입 사 영위 제외 방송 회사 지분 에이치
175,0.0,0.6644,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",계열사 현대 사 기업 집단 추가 제외 업체 방송 지분
176,4.0,0.692,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",위비 플랫폼 은행 뱅크 금융 핀테크 서비스 행장 전략 활용
177,0.0,0.7018,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",현대 회사 계열사 기업 업체 집단 방송 지분 사 설립
178,4.0,0.7571,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",디지털 사업 기술 핀테크 부 조직 카드 신문 전자 강화
179,2.0,0.7046,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",규제 업계 은행 증권사 지급결제 투자 법인 금융 업무 국내
180,2.0,0.7529,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",규제 업계 증권사 은행 업무 지급결제 법인 투자 국내 금융
181,3.0,0.8991,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",페이 삼성 결제 미니 사용 온라인 앱 서비스 전자 출시
182,2.0,0.7415,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 규제 금융 인터넷전문은행 대주주 기업 완화 분리 은산 저축
183,0.0,0.4353,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",시장 자전거 서비스 중국 바이크 공유 앱 스마트폰 모 배달
184,9.0,0.3949,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",규제 금융 트럼프 법 프랭크 도드 완화 일보 국민 검토
185,4.0,0.8394,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",카드 호칭 신한 단순 복장 자율 혁신방안 경제 혁신 서울
186,5.0,0.3905,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",트럼프 대통령 월가 샌더스 법 금융 의원 프랭크 도드 지적
187,0.0,0.3344,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",트럼프 시장 달 값 미래 신한 삼성 기업 새 안정
188,2.0,0.7764,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 금융 회장 증권사 규제 시장 황 은행 법인 신탁업
189,2.0,0.6971,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 회장 황 업무 증권사 해외 은행 동아일보 법인 규제
190,4.0,0.5466,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",기업 규제 산업 세계 경제 정부 중국 정신 시대 전자
191,2.0,0.5643,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",법인 지급결제 금융결제원 은행 허용 증권사 협회 투자 회장 금융
192,6.0,0.2871,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",거래 금융 디지털 블록체인 은행 경제 비트코인 해외 기술 기록
193,3.0,0.7055,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 페이 시스 삼성 서비스 가맹점 사용 예정 온라인 사업
194,2.0,0.5374,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 증권사 증권 기업 허용 지급결제 자금 업무 법인 사태
195,0.0,0.9124,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",매수 의견 투자 유지 제시 목 목표 키움증권 신문 전자
196,6.0,0.8771,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",시장 한은 금리 통화 계획 정책 고려 안정 금융 확대
197,1.0,0.4958,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",권 발행 잔액 화폐 환수 시중 지난해 지폐 동전 한은
198,0.0,0.5018,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",중국 모바일 시장 지급결제 미국 성장 위챗 지난해 온라인 결제
199,0.0,0.5899,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",시장 중국 모바일 성장 결제 서울 경제 미국 업체 규모
200,5.0,0.4845,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",정부 개성 공단 북한 박근혜 제재 결정 유엔 관계 정책
201,7.0,0.5177,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",인증 핀테크 대회 비즈니스 생체 이번 솔루션 모델 스마트 지원
202,0.0,0.5799,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",삼성증권 투자 자본 금융 초대 증권 실적 업무 발행 증권사
203,2.0,0.4229,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",보호 예금자 예금 보험 핀테크 사장 활용 기구 기술 곽
204,3.0,0.5959,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",안드로이드 대표 키오스 꿈 기술 사용 기반 플랫폼 세계 결제
205,2.0,0.4239,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",협회 증권사 금 협 성과 투자 자산운용 은행 회비 증권업
206,2.0,0.7878,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 금융 증권사 지급결제 업무 법인 국내 제정 협회 서울
207,2.0,0.5487,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 금융 업계 회장 신탁업 제정 운용 법 법인 증권
208,3.0,0.5125,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",카드 현대 디자인 도입 기업 세로 디지털 혜택 제공 업계
209,4.0,0.5,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",카드 인도네시아 국내 신한 진출 기업 시장 현지 업무 업력
210,1.0,0.4141,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",카드사 수수료 결제 해외 국내 인상 카드 단말기 전자 신문
211,4.0,0.6188,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",은행 금융 수익 그룹 자산관리 국내 모델 경제 은행업 채널
212,2.0,0.3998,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",증권 투자 증권사 지난해 이익 영업 완화 수익 규제 업계
213,3.0,0.389,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",외국환 플래닛 고객 거래법 업무 판매자 해외 위반 등록 대금
214,1.0,0.8575,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",수수료 결제 전자 사업자 이용 카드사 적용 영세 카드 금융
215,3.0,0.31,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 시장 통신 통신사 후불 엔비 국내 확대 과금 수수료
216,4.0,0.6679,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",신한 금융 그룹 핀테크 기업 사 신한은행 제공 퓨처스 투자
217,3.0,0.7149,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",구글 페이 안드로이드 등록 전자 결제 금융 서비스 국내 선불전자지급수단
218,1.0,0.8509,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",수수료 결제 전자 사업자 이용 카드사 영세 적용 일반 카드
219,2.0,0.524,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 금융 업계 금 신탁 회장 투자 운용 협 시장
220,2.0,0.6483,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 금융 회장 투자 증권사 황 운동장 국내 지적 법인
221,2.0,0.5925,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 금 보험 협 기자 국내 신탁업 금융 펀드 사
222,2.0,0.5949,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 금융 회장 투자 증권사 운동장 국내 황 지적 기관
223,8.0,0.2323,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",수협 돈 횡령 선주 보험료 문 직원 제주 도박 스포츠
224,4.0,0.4172,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 기업 서비스 은행 금융 모바일 그룹 육성 기술 기반
225,4.0,0.6396,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",카드 신한 고객 디지털 빅데이터 모바일 분석 금융 앱 플랫폼
226,2.0,0.3176,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 국내 금융 산업 그릇 밥 싸움 생산 은행업 수익
227,4.0,0.3589,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",은행 뱅킹 트랜잭션 사업 금융 한국 서비스 시장 글로벌 수익
228,5.0,0.4819,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",경제 계정 행사 계획 일정 미주 잠정 국회 보도 지수
229,6.0,0.3921,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",발표 경제 경기 국민 동향 산업 한은 기관 기업 자금
230,5.0,0.9026,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",오전 시 오후 장관 회의 차관 산업부 서울 국회 해수부
231,2.0,0.5204,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",은행 회장 신탁 운동장 신탁업 금융 지난해 서울 경제 투자
232,4.0,0.3591,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",카드 기술 카드사 업계 비용 핀테크 고객 빅데이터 산업 서비스
233,3.0,0.6782,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",구글 카드 페이 결제 카드사 전자 안드로이드 모바일 한국 진출
234,2.0,0.4183,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 중국 핀테크 규제 은행 서비스 정부 기술 대표 산업
235,4.0,0.5872,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 중국 블록체인 경제 P2P 산업 보험 핀테크 결제 베이징
236,8.0,0.4677,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",결제 업체 제출 고시 자료 신용카드 대행 국세청 페이 의뢰
237,3.0,0.8025,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",구글 서비스 결제 페이 안드로이드 등록 카드사 오프라인 송금 전망
238,4.0,0.4811,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",카드 서비스 시장 빅데이터 카드사 고객 진출 디지털 주택 가맹점
239,4.0,0.5174,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 중국 협력 산업 양국 한국 연구 경제 혁명 시대
240,4.0,0.4234,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 산업 혁명 혁신 지원 서비스 분야 대응 시장 은행
241,4.0,0.6212,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 협력 중국 산업 연구 한국 필요 국제 원장 베이징
242,1.0,0.8255,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",서비스 지난해 분기 이용 평균 하루 송금 결제 기반 증가
243,4.0,0.5773,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",중국 규제 시장 한국 지급결제 결제 대표 설명 권 국내
244,0.0,0.4912,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",엔터 이사 대표 벅스 코 페이 부여 선임 트 정우진
245,4.0,0.642,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 중국 한국 부원장 수석 양국 급변 관계 협력 시장
246,0.0,0.8203,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",텐센트 위안 뉴스 시장 예상 분기 전날 주가 순익 제보
